Date,AdjClose
2023-07-03,103.12000274658203
2023-07-05,97.58999633789062
2023-07-06,98.54000091552734
2023-07-07,100.2300033569336
2023-07-10,103.83999633789062
2023-07-11,104.08000183105469
2023-07-12,105.31999969482422
2023-07-13,106.87000274658203
2023-07-14,104.87000274658203
2023-07-17,107.37999725341797
2023-07-18,106.7699966430664
2023-07-19,105.83999633789062
2023-07-20,104.79000091552734
2023-07-21,107.08999633789062
2023-07-24,106.75
2023-07-25,107.12999725341797
2023-07-26,106.97000122070312
2023-07-27,106.9800033569336
2023-07-28,109.48999786376953
2023-07-31,110.0199966430664
2023-08-01,110.20999908447266
2023-08-02,106.11000061035156
2023-08-03,105.83999633789062
2023-08-04,106.87999725341797
2023-08-07,106.72000122070312
2023-08-08,106.19999694824219
2023-08-09,105.0999984741211
2023-08-10,104.36000061035156
2023-08-11,101.87999725341797
2023-08-14,103.19000244140625
2023-08-15,99.5199966430664
2023-08-16,97.22000122070312
2023-08-17,98.25
2023-08-18,98.95999908447266
2023-08-21,100.62000274658203
2023-08-22,100.16000366210938
2023-08-23,102.22000122070312
2023-08-24,99.7300033569336
2023-08-25,101.52999877929688
2023-08-28,103.77999877929688
2023-08-29,105.75
2023-08-30,106.45999908447266
2023-08-31,107.38999938964844
2023-09-01,108.44999694824219
2023-09-05,107.16999816894531
2023-09-06,106.23999786376953
2023-09-07,98.72000122070312
2023-09-08,99.33999633789062
2023-09-11,97.20999908447266
2023-09-12,94.51000213623047
2023-09-13,94.33999633789062
2023-09-14,96.0999984741211
2023-09-15,95.93000030517578
2023-09-18,96.87000274658203
2023-09-19,95.6500015258789
2023-09-20,95.20999908447266
2023-09-21,94.55000305175781
2023-09-22,94.12999725341797
2023-09-25,96.5
2023-09-26,94.80999755859375
2023-09-27,94.55999755859375
2023-09-28,95.47000122070312
2023-09-29,95.47000122070312
2023-10-02,95.12000274658203
2023-10-03,93.7300033569336
2023-10-04,94.0999984741211
2023-10-05,93.91999816894531
2023-10-06,94.83000183105469
2023-10-09,94.9000015258789
2023-10-10,93.26000213623047
2023-10-11,93.41999816894531
2023-10-12,92.98999786376953
2023-10-13,90.91999816894531
2023-10-16,92.22000122070312
2023-10-17,92.76000213623047
2023-10-18,91.69999694824219
2023-10-19,90.9800033569336
2023-10-20,90.0
2023-10-23,88.38999938964844
2023-10-24,88.83999633789062
2023-10-25,86.19999694824219
2023-10-26,86.27999877929688
2023-10-27,86.47000122070312
2023-10-30,86.06999969482422
2023-10-31,87.41999816894531
2023-11-01,87.81999969482422
2023-11-02,85.4800033569336
2023-11-03,88.33000183105469
2023-11-06,88.13999938964844
2023-11-07,88.12000274658203
2023-11-08,87.94000244140625
2023-11-09,87.43000030517578
2023-11-10,91.66000366210938
2023-11-13,90.37000274658203
2023-11-14,94.62000274658203
2023-11-15,95.19999694824219
2023-11-16,93.86000061035156
2023-11-17,94.08000183105469
2023-11-20,95.13999938964844
2023-11-21,93.12999725341797
2023-11-22,93.3499984741211
2023-11-24,93.38999938964844
2023-11-27,93.33999633789062
2023-11-28,93.51000213623047
2023-11-29,95.88999938964844
2023-11-30,96.5
2023-12-01,97.41999816894531
2023-12-04,97.66999816894531
2023-12-05,97.11000061035156
2023-12-06,97.51000213623047
2023-12-07,100.31999969482422
2023-12-08,103.97000122070312
2023-12-11,106.04000091552734
2023-12-12,106.2699966430664
2023-12-13,108.31999969482422
2023-12-14,112.55000305175781
2023-12-15,112.26000213623047
2023-12-18,111.91000366210938
2023-12-19,111.48999786376953
2023-12-20,108.55000305175781
2023-12-21,111.20999908447266
2023-12-22,112.5999984741211
2023-12-26,114.37999725341797
2023-12-27,114.61000061035156
2023-12-28,114.18000030517578
2023-12-29,112.61000061035156
2024-01-02,108.91000366210938
2024-01-03,105.69000244140625
2024-01-04,102.98999786376953
2024-01-05,103.12000274658203
2024-01-08,105.38999938964844
2024-01-09,104.0
2024-01-10,104.48999786376953
2024-01-11,103.70999908447266
2024-01-12,102.30000305175781
2024-01-16,101.41000366210938
2024-01-17,99.88999938964844
2024-01-18,103.77999877929688
2024-01-19,105.55999755859375
2024-01-22,106.69999694824219
2024-01-23,107.7699966430664
2024-01-24,105.95999908447266
2024-01-25,106.44000244140625
2024-01-26,103.68000030517578
2024-01-29,103.69999694824219
2024-01-30,100.26000213623047
2024-01-31,99.73999786376953
2024-02-01,105.75
2024-02-02,103.58999633789062
2024-02-05,107.33000183105469
2024-02-06,108.61000061035156
2024-02-07,110.8499984741211
2024-02-08,112.62000274658203
2024-02-09,112.31999969482422
2024-02-12,113.7300033569336
2024-02-13,111.70999908447266
2024-02-14,113.58999633789062
2024-02-15,113.87999725341797
2024-02-16,112.16999816894531
2024-02-20,111.86000061035156
2024-02-21,111.88999938964844
2024-02-22,113.44999694824219
2024-02-23,112.80000305175781
2024-02-26,113.5199966430664
2024-02-27,114.01000213623047
2024-02-28,112.05000305175781
2024-02-29,114.55000305175781
2024-03-01,119.62000274658203
2024-03-04,120.22000122070312
2024-03-05,113.29000091552734
2024-03-06,115.88999938964844
2024-03-07,118.79000091552734
2024-03-08,116.06999969482422
2024-03-11,117.48999786376953
2024-03-12,120.16999816894531
2024-03-13,116.12999725341797
2024-03-14,113.58000183105469
2024-03-15,111.8499984741211
2024-03-18,111.27999877929688
2024-03-19,110.80000305175781
2024-03-20,113.5199966430664
2024-03-21,115.37999725341797
2024-03-22,114.37999725341797
2024-03-25,113.75
2024-03-26,112.63999938964844
2024-03-27,114.5999984741211
2024-03-28,114.83000183105469
2024-04-01,114.1500015258789
