Date,AdjClose
2023-07-03,68.0999984741211
2023-07-05,68.8499984741211
2023-07-06,66.13999938964844
2023-07-07,66.79000091552734
2023-07-10,69.27999877929688
2023-07-11,70.62000274658203
2023-07-12,70.58999633789062
2023-07-13,72.38999938964844
2023-07-14,72.0999984741211
2023-07-17,73.48999786376953
2023-07-18,74.37000274658203
2023-07-19,74.22000122070312
2023-07-20,73.0199966430664
2023-07-21,72.98999786376953
2023-07-24,73.69000244140625
2023-07-25,72.95999908447266
2023-07-26,73.43000030517578
2023-07-27,72.02999877929688
2023-07-28,73.9800033569336
2023-07-31,75.81999969482422
2023-08-01,75.52999877929688
2023-08-02,73.19999694824219
2023-08-03,64.18000030517578
2023-08-04,62.75
2023-08-07,64.41999816894531
2023-08-08,63.189998626708984
2023-08-09,62.02000045776367
2023-08-10,62.790000915527344
2023-08-11,61.540000915527344
2023-08-14,63.27000045776367
2023-08-15,59.470001220703125
2023-08-16,59.68000030517578
2023-08-17,58.599998474121094
2023-08-18,59.41999816894531
2023-08-21,59.5099983215332
2023-08-22,60.97999954223633
2023-08-23,61.7599983215332
2023-08-24,60.709999084472656
2023-08-25,61.189998626708984
2023-08-28,61.66999816894531
2023-08-29,62.5
2023-08-30,63.41999816894531
2023-08-31,62.5099983215332
2023-09-01,63.56999969482422
2023-09-05,63.7400016784668
2023-09-06,62.79999923706055
2023-09-07,61.650001525878906
2023-09-08,60.97999954223633
2023-09-11,61.93000030517578
2023-09-12,62.810001373291016
2023-09-13,62.84000015258789
2023-09-14,64.44000244140625
2023-09-15,64.20999908447266
2023-09-18,62.939998626708984
2023-09-19,62.189998626708984
2023-09-20,60.86000061035156
2023-09-21,58.619998931884766
2023-09-22,57.880001068115234
2023-09-25,58.86000061035156
2023-09-26,58.93000030517578
2023-09-27,57.34000015258789
2023-09-28,58.18000030517578
2023-09-29,58.459999084472656
2023-10-02,58.560001373291016
2023-10-03,57.29999923706055
2023-10-04,58.56999969482422
2023-10-05,57.47999954223633
2023-10-06,57.77000045776367
2023-10-09,57.959999084472656
2023-10-10,57.720001220703125
2023-10-11,58.06999969482422
2023-10-12,56.35499954223633
2023-10-13,55.75
2023-10-16,57.0
2023-10-17,57.15999984741211
2023-10-18,55.79999923706055
2023-10-19,54.810001373291016
2023-10-20,53.38999938964844
2023-10-23,53.45000076293945
2023-10-24,54.2400016784668
2023-10-25,51.4900016784668
2023-10-26,51.75
2023-10-27,50.38999938964844
2023-10-30,51.04999923706055
2023-10-31,51.79999923706055
2023-11-01,51.65999984741211
2023-11-02,55.060001373291016
2023-11-03,56.099998474121094
2023-11-06,54.619998931884766
2023-11-07,54.630001068115234
2023-11-08,55.08000183105469
2023-11-09,54.279998779296875
2023-11-10,54.77000045776367
2023-11-13,54.38999938964844
2023-11-14,56.68000030517578
2023-11-15,58.25
2023-11-16,56.81999969482422
2023-11-17,56.540000915527344
2023-11-20,56.9900016784668
2023-11-21,55.400001525878906
2023-11-22,56.34000015258789
2023-11-24,55.7599983215332
2023-11-27,56.38999938964844
2023-11-28,58.470001220703125
2023-11-29,57.970001220703125
2023-11-30,57.61000061035156
2023-12-01,59.650001525878906
2023-12-04,59.849998474121094
2023-12-05,57.91999816894531
2023-12-06,59.529998779296875
2023-12-07,58.47999954223633
2023-12-08,58.939998626708984
2023-12-11,59.040000915527344
2023-12-12,58.88999938964844
2023-12-13,61.72999954223633
2023-12-14,61.869998931884766
2023-12-15,61.2599983215332
2023-12-18,61.470001220703125
2023-12-19,63.0099983215332
2023-12-20,61.7400016784668
2023-12-21,62.060001373291016
2023-12-22,61.84000015258789
2023-12-26,62.560001373291016
2023-12-27,62.68000030517578
2023-12-28,63.08000183105469
2023-12-29,61.40999984741211
2024-01-02,61.459999084472656
2024-01-03,58.630001068115234
2024-01-04,58.45000076293945
2024-01-05,60.119998931884766
2024-01-08,61.7400016784668
2024-01-09,61.04999923706055
2024-01-10,60.959999084472656
2024-01-11,61.349998474121094
2024-01-12,61.0
2024-01-16,58.45000076293945
2024-01-17,59.88999938964844
2024-01-18,62.09000015258789
2024-01-19,65.81999969482422
2024-01-22,63.7400016784668
2024-01-23,64.77999877929688
2024-01-24,63.02000045776367
2024-01-25,60.709999084472656
2024-01-26,61.779998779296875
2024-01-29,63.7599983215332
2024-01-30,63.68000030517578
2024-01-31,61.349998474121094
2024-02-01,62.02000045776367
2024-02-02,62.41999816894531
2024-02-05,61.540000915527344
2024-02-06,63.709999084472656
2024-02-07,63.2400016784668
2024-02-08,56.130001068115234
2024-02-09,58.90999984741211
2024-02-12,60.09000015258789
2024-02-13,58.2599983215332
2024-02-14,58.869998931884766
2024-02-15,59.70000076293945
2024-02-16,59.13999938964844
2024-02-20,58.630001068115234
2024-02-21,57.47999954223633
2024-02-22,58.349998474121094
2024-02-23,59.15999984741211
2024-02-26,59.33000183105469
2024-02-27,60.15999984741211
2024-02-28,60.25
2024-02-29,60.34000015258789
2024-03-01,60.540000915527344
2024-03-04,59.97999954223633
2024-03-05,58.27000045776367
2024-03-06,58.119998931884766
2024-03-07,58.5
2024-03-08,59.0099983215332
2024-03-11,60.08000183105469
2024-03-12,60.029998779296875
2024-03-13,62.45000076293945
2024-03-14,63.0
2024-03-15,62.849998474121094
2024-03-18,64.2300033569336
2024-03-19,63.0099983215332
2024-03-20,65.05000305175781
2024-03-21,66.13999938964844
2024-03-22,64.7699966430664
2024-03-25,66.0
2024-03-26,66.66999816894531
2024-03-27,66.56999969482422
2024-03-28,66.98999786376953
2024-04-01,65.02999877929688
2024-04-02,64.66000366210938
