Date,AdjClose
2023-07-03,119.4054183959961
2023-07-05,120.23561096191406
2023-07-06,119.4054183959961
2023-07-07,118.30489349365234
2023-07-10,124.29010772705078
2023-07-11,126.31737518310547
2023-07-12,124.91759490966797
2023-07-13,122.29182434082031
2023-07-14,121.03684997558594
2023-07-17,121.62571716308594
2023-07-18,123.89431762695312
2023-07-19,124.14532470703125
2023-07-20,122.80347442626953
2023-07-21,121.78983306884766
2023-07-24,124.06808471679688
2023-07-25,123.71089172363281
2023-07-26,123.82675170898438
2023-07-27,122.08909606933594
2023-07-28,123.2571792602539
2023-07-31,126.78077697753906
2023-08-01,127.23445892333984
2023-08-02,126.92555236816406
2023-08-03,127.63025665283203
2023-08-04,127.17655181884766
2023-08-07,127.06068420410156
2023-08-08,125.64161682128906
2023-08-09,124.03913116455078
2023-08-10,118.06354522705078
2023-08-11,117.25263977050781
2023-08-14,116.87615203857422
2023-08-15,115.48603820800781
2023-08-16,113.67115783691406
2023-08-17,112.67683410644531
2023-08-18,111.43152618408203
2023-08-21,111.06468963623047
2023-08-22,109.18223571777344
2023-08-23,109.76143646240234
2023-08-24,108.59336853027344
2023-08-25,107.97552490234375
2023-08-28,109.84832763671875
2023-08-29,111.85629272460938
2023-08-30,112.16519927978516
2023-08-31,112.5899429321289
2023-09-01,114.23107147216797
2023-09-05,113.27536010742188
2023-09-06,113.59393310546875
2023-09-07,112.26173400878906
2023-09-08,112.89885711669922
2023-09-11,112.45480346679688
2023-09-12,113.34294128417969
2023-09-13,110.25377655029297
2023-09-14,111.0550308227539
2023-09-15,109.91590881347656
2023-09-18,110.74613189697266
2023-09-19,110.27308654785156
2023-09-20,111.08399963378906
2023-09-21,108.35202026367188
2023-09-22,108.2554931640625
2023-09-25,109.25946807861328
2023-09-26,109.50080108642578
2023-09-27,111.26741027832031
2023-09-28,112.12248992919922
2023-09-29,112.80266571044922
2023-10-02,112.65692901611328
2023-10-03,109.1491470336914
2023-10-04,110.4803466796875
2023-10-05,109.01311492919922
2023-10-06,110.44149017333984
2023-10-09,110.98562622070312
2023-10-10,109.05197143554688
2023-10-11,108.6535873413086
2023-10-12,106.70050048828125
2023-10-13,106.46730041503906
2023-10-16,108.66329956054688
2023-10-17,112.78324127197266
2023-10-18,113.01642608642578
2023-10-19,113.7354965209961
2023-10-20,112.51116943359375
2023-10-23,112.77351379394531
2023-10-24,113.37596130371094
2023-10-25,110.9176025390625
2023-10-26,110.06253051757812
2023-10-27,106.7102279663086
2023-10-30,108.88679504394531
2023-10-31,109.34349060058594
2023-11-01,108.2940673828125
2023-11-02,109.33377075195312
2023-11-03,111.9087142944336
2023-11-06,110.01394653320312
2023-11-07,109.66413116455078
2023-11-08,113.17190551757812
2023-11-09,113.28850555419922
2023-11-10,112.34598541259766
2023-11-13,112.09334564208984
2023-11-14,117.02949523925781
2023-11-15,120.41094970703125
2023-11-16,117.28211975097656
2023-11-17,118.3023910522461
2023-11-20,119.09917449951172
2023-11-21,118.35098266601562
2023-11-22,119.19635009765625
2023-11-24,121.01339721679688
