Date,AdjClose
2023-07-03,237.4027557373047
2023-07-05,238.1411895751953
2023-07-06,237.51785278320312
2023-07-07,240.9510955810547
2023-07-10,241.373046875
2023-07-11,247.80799865722656
2023-07-12,250.88641357421875
2023-07-13,247.86553955078125
2023-07-14,246.8969268798828
2023-07-17,244.28842163085938
2023-07-18,251.23165893554688
2023-07-19,249.59173583984375
2023-07-20,252.73728942871094
2023-07-21,249.02597045898438
2023-07-24,248.16281127929688
2023-07-25,249.016357421875
2023-07-26,257.1391906738281
2023-07-27,254.4922637939453
2023-07-28,257.82965087890625
2023-07-31,258.88458251953125
2023-08-01,257.1679382324219
2023-08-02,254.5690460205078
2023-08-03,252.71815490722656
2023-08-04,252.21945190429688
2023-08-07,253.523681640625
2023-08-08,257.26385498046875
2023-08-09,254.5977783203125
2023-08-10,255.604736328125
2023-08-11,254.87591552734375
2023-08-14,255.9979248046875
2023-08-15,254.6649169921875
2023-08-16,254.20457458496094
2023-08-17,254.05116271972656
2023-08-18,251.8837890625
2023-08-21,249.28488159179688
2023-08-22,248.36422729492188
2023-08-23,249.77398681640625
2023-08-24,248.17242431640625
2023-08-25,248.12448120117188
2023-08-28,247.76007080078125
2023-08-29,249.8986053466797
2023-08-30,253.07296752929688
2023-08-31,250.32057189941406
2023-09-01,250.2726593017578
2023-09-05,246.1009521484375
2023-09-06,246.91610717773438
2023-09-07,245.6598358154297
2023-09-08,244.12747192382812
2023-09-11,245.46707153320312
2023-09-12,242.3541717529297
2023-09-13,243.01913452148438
2023-09-14,247.7126007080078
2023-09-15,244.86953735351562
2023-09-18,240.26283264160156
2023-09-19,240.92779541015625
2023-09-20,241.43858337402344
2023-09-21,252.3578643798828
2023-09-22,251.62542724609375
2023-09-25,256.7718505859375
2023-09-26,251.91456604003906
2023-09-27,253.18670654296875
2023-09-28,256.7815246582031
2023-09-29,255.3166046142578
2023-10-02,255.49969482421875
2023-10-03,250.75807189941406
2023-10-04,250.6230926513672
2023-10-05,249.765380859375
2023-10-06,248.55105590820312
2023-10-09,246.45008850097656
2023-10-10,247.48130798339844
2023-10-11,246.19955444335938
2023-10-12,242.90345764160156
2023-10-13,234.03697204589844
2023-10-16,238.58590698242188
2023-10-17,239.03884887695312
2023-10-18,234.77908325195312
2023-10-19,234.47067260742188
2023-10-20,231.8974609375
2023-10-23,229.34353637695312
2023-10-24,232.91905212402344
2023-10-25,226.68359375
2023-10-26,219.66748046875
2023-10-27,220.54449462890625
2023-10-30,228.23524475097656
2023-10-31,231.3963165283203
2023-11-01,234.412841796875
2023-11-02,238.28712463378906
2023-11-03,238.1811065673828
2023-11-06,236.43673706054688
2023-11-07,235.34768676757812
2023-11-08,236.47528076171875
2023-11-09,232.44679260253906
2023-11-10,237.1113739013672
2023-11-13,236.49453735351562
2023-11-14,244.96592712402344
2023-11-15,248.08847045898438
2023-11-16,245.6983642578125
2023-11-17,246.67176818847656
2023-11-20,246.276611328125
2023-11-21,246.5850067138672
2023-11-22,247.16323852539062
2023-11-24,248.2715606689453
2023-11-27,244.4069366455078
2023-11-28,244.22384643554688
2023-11-29,244.7249755859375
2023-11-30,249.44735717773438
2023-12-01,254.83473205566406
2023-12-04,255.97195434570312
2023-12-05,256.4345397949219
2023-12-06,257.5235900878906
2023-12-07,257.9283752441406
2023-12-08,263.583251953125
2023-12-11,262.7795715332031
2023-12-12,264.35791015625
2023-12-13,265.1519470214844
2023-12-14,270.603515625
2023-12-15,272.3755187988281
2023-12-18,272.985595703125
2023-12-19,271.12640380859375
2023-12-20,238.44598388671875
2023-12-21,239.5207977294922
2023-12-22,240.16957092285156
2023-12-26,244.0040740966797
2023-12-27,242.9873809814453
2023-12-28,245.54367065429688
2023-12-29,244.95301818847656
2024-01-02,244.2461700439453
2024-01-03,239.7919158935547
2024-01-04,237.5164031982422
2024-01-05,238.98822021484375
2024-01-08,240.71182250976562
2024-01-09,239.41429138183594
2024-01-10,242.86146545410156
2024-01-11,242.90020751953125
2024-01-12,240.6924591064453
2024-01-16,237.27432250976562
2024-01-17,235.57977294921875
2024-01-18,236.33506774902344
2024-01-19,238.7170867919922
2024-01-22,242.74526977539062
2024-01-23,242.90020751953125
2024-01-24,241.81568908691406
2024-01-25,245.10794067382812
2024-01-26,243.57801818847656
2024-01-29,240.16957092285156
2024-01-30,236.04458618164062
2024-01-31,233.64317321777344
2024-02-01,234.28224182128906
2024-02-02,234.6792449951172
2024-02-05,230.75762939453125
2024-02-06,233.6722412109375
2024-02-07,234.45657348632812
2024-02-08,234.08859252929688
2024-02-09,234.93101501464844
2024-02-12,236.693359375
2024-02-13,228.89845275878906
2024-02-14,229.32452392578125
2024-02-15,229.0243377685547
2024-02-16,230.06045532226562
2024-02-20,231.94863891601562
2024-02-21,233.75938415527344
2024-02-22,236.42222595214844
2024-02-23,235.74441528320312
2024-02-26,233.4785614013672
2024-02-27,233.7496795654297
2024-02-28,236.6255645751953
2024-02-29,241.07977294921875
2024-03-01,238.78489685058594
2024-03-04,238.94949340820312
2024-03-05,240.8376922607422
2024-03-06,240.52781677246094
2024-03-07,242.30953979492188
2024-03-08,241.04434204101562
2024-03-11,245.9298553466797
2024-03-12,247.40914916992188
2024-03-13,248.38235473632812
2024-03-14,248.6840362548828
2024-03-15,246.50405883789062
2024-03-18,246.39698791503906
2024-03-19,249.74484252929688
2024-03-20,253.0245819091797
2024-03-21,257.7543640136719
2024-03-22,276.7027587890625
2024-03-25,274.9996337890625
2024-03-26,281.24761962890625
2024-03-27,280.1673889160156
2024-03-28,281.9775390625
